ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
16479,still gushing forth,"the global economy is awash with liquidity, pumped by america",03/02/2005,Economist,0,1,0
16480,the economics of sharing,"technology increases the ability of people to share, but will they share more than just technology?",03/02/2005,Economist,1,0,0
16481,africa expects,"hoping for actions, not just words",03/02/2005,Economist,0,0,1
16482,india's poor law,the indian government wants to guarantee employment for the rural poor. can it afford to do so?,27/01/2005,Economist,0,0,1
16483,big apple blues,china's banks are the latest companies to shy away from a new york listing,27/01/2005,Economist,1,1,0
16484,still not pretty,a large bavarian bank prepares itself for marriage,27/01/2005,Economist,0,1,0
16485,a bid to bypass the lawyers,can the new congress cut through america's asbestos-litigation mess?,27/01/2005,Economist,1,0,0
16486,tobin or not tobin?,that is the latest question facing davos man,27/01/2005,Economist,0,0,1
16487,pass,the italian government lets a deadline slip. does it matter? no one knows,27/01/2005,Economist,0,0,1
16488,a-a-atchoo!,how serious are the latest signs of weakness?,27/01/2005,Economist,0,0,1
16489,free trade's best friend,the wto is worth boosting,20/01/2005,Economist,1,0,0
16490,yuan step at a time,the case for a big revaluation of the chinese currency is weaker than commonly claimed,20/01/2005,Economist,0,0,1
16491,recasting the case for aid,"a new report for the un says that aid can work, and demands lots more of it",20/01/2005,Economist,1,0,1
16492,fighting talk,the lse's two suitors spark a debate over market structure,20/01/2005,Economist,1,0,0
16493,mud on both faces,britain's fsa and the firms it regulates need to clean up their act,20/01/2005,Economist,1,0,0
16494,a model economy,should links between real and virtual economies be encouraged or banned?,20/01/2005,Economist,1,0,1
16495,patents and publicity,"a fair proposal, or a fishing expedition?",14/01/2005,Economist,0,0,1
16496,divining the future,the case for keeping a close eye on leading economic indicators,13/01/2005,Economist,1,0,1
16497,banking on fischer,a surprise nomination to run israel's central bank,13/01/2005,Economist,0,1,0
16498,red and redder,the sorry condition of american states' and companies' pension schemes,13/01/2005,Economist,0,0,0
16499,new skills for an old game,the declining importance of brawn in futures trading,13/01/2005,Economist,0,0,1
16500,the price of prominence,insuring america's corporate bigwigs may become more expensive,13/01/2005,Economist,1,0,0
16501,sealed and delivered,"identity theft, japanese style",06/01/2005,Economist,0,0,1
16502,time to deliver the goods,"this is a big year for global trade. progress, as ever, will depend greatly on america",06/01/2005,Economist,0,0,0
16503,just a minute,angst revealed by the fed,06/01/2005,Economist,1,1,0
16504,it never raines,the mortgage giant loses its boss and looks for capital,06/01/2005,Economist,0,0,0
16505,controversial customers,a middle eastern bank is sued in america for supporting terrorism,06/01/2005,Economist,0,1,0
16506,the route to real pensions reform,"progressive indexing of retirement benefits by wage level, argues robert pozen, is the key to social security reform",06/01/2005,Economist,0,0,0
16507,happy days,"once again, it is wonderful to be a wall street banker",29/12/2004,Economist,0,0,1
16508,where credit's due,further exchanges in the parmalat affair,29/12/2004,Economist,0,0,1
16509,tequila slammer,mexico has still not fully recovered from its worst financial crisis,29/12/2004,Economist,0,0,1
16510,in search of a golden egg,"for most of the past two decades, investors have enjoyed double-digit annual returns. the next ten years look less easy",29/12/2004,Economist,1,0,0
16511,further to fall,a new year is likely to bring a new low for the dollar,29/12/2004,Economist,0,0,1
16512,404 tonnes of paper,the sarbanes-oxley act's demands for financial controls are proving onerous to both american and foreign companies,16/12/2004,Economist,0,0,0
16513,top drawer,"a stunning price—and this time, for something old",16/12/2004,Economist,0,1,1
16514,aiming for a happy medium,what is america's neutral interest rate?,16/12/2004,Economist,1,0,1
16515,seifert's second proposal,deutsche börse's fresh approach to the london stock exchange,16/12/2004,Economist,0,0,0
16516,plumper,how does the country's economy compare with those of the eu?,16/12/2004,Economist,0,1,1
16517,a new knot in textile trade,china's tax on its textile exports is a backward step,16/12/2004,Economist,1,0,1
16518,"meanwhile, in chicago",deutsche börse's american gamble,16/12/2004,Economist,1,1,0
16519,flimsy foundations,"residential-property prices are now falling in britain and australia, but have taken off in america and france",09/12/2004,Economist,0,1,1
16520,hedging against the horsemen,how derivatives could make aid to the starving more effective,09/12/2004,Economist,1,0,0
16521,one into two,"having lost one legal case to insurers, the towers' leaseholder wins a second",09/12/2004,Economist,1,0,0
16522,debt and dotage,should the american government borrow trillions to finance pension reform?,09/12/2004,Economist,0,0,1
16523,free for all,could the world's most liquid market become still more efficient?,09/12/2004,Economist,0,1,0
16524,an activist ousted,"will the departure of its president hush america's largest, most outspoken public pension fund?",02/12/2004,Economist,1,0,0
16525,burnished,"up goes gold, down goes the dollar",02/12/2004,Economist,0,1,0
16526,trade's bounty,a new study estimates america's gains from past and future global integration,02/12/2004,Economist,1,0,0
16527,merger muddle,"at last, ministers reach a compromise on cross-border merger rules",02/12/2004,Economist,1,0,0
16528,getting a grip,"the oil market has cooled recently, but will opec, which meets next week, try to turn up the heat again?",02/12/2004,Economist,0,0,1
16529,the new kings of capitalism,"in the alternative minimum tax, america may have a ready-made route to tax reform",,Economist,1,0,0
16530,a promising alternative,the trouble with cross-border mergers,25/11/2004,Economist,1,0,0
16531,flirting,banco itaú has made the most of turbulent times to become brazil's most successful bank. now for normality,25/11/2004,Economist,1,0,0
16532,"calmer water, harder task",there are welcome signs that asian currencies are beginning to loosen up,25/11/2004,Economist,1,0,0
16533,a need for flexibility,the paris club deal is not the end of the haggling over iraqi debt,25/11/2004,Economist,1,0,1
16534,diversity in numbers,by how much has the dollar fallen?,25/11/2004,Economist,0,0,1
16535,more claims,aig may have resolved one regulatory problem—and may have hit another,25/11/2004,Economist,1,0,0
16536,trading for trouble,controversy over the sec's “trade-through” proposals,25/11/2004,Economist,0,0,1
16537,"small sums, big issue",the united nations turns its attention to finance for the poor,18/11/2004,Economist,0,0,1
16538,new fuel for an old engine,foreign investors are vital to german companies' financial revolution. but the locals are stirring too,18/11/2004,Economist,1,0,0
16539,heading south again?,the economic slowdown in japan is not as severe as it seems,18/11/2004,Economist,0,0,1
16540,uncharted territory,a british bank's plans—and problems—in china,18/11/2004,Economist,0,0,1
16541,guessing games,economists and policymakers are just beginning to understand the use of information markets,18/11/2004,Economist,0,0,1
16542,now hong kong catches on,"easier property investment reaches hong kong—and, slowly, even britain",18/11/2004,Economist,0,1,0
16543,beyond equities?,change is afoot at the nyse,18/11/2004,Economist,0,0,0
16544,exclusive,not all trade agreements are good,18/11/2004,Economist,0,0,1
16545,last of the line,a deal between j.p. morgan and a small british bank,11/11/2004,Economist,0,1,0
16546,dancing in step,the world's economies are more synchronised than ever before,11/11/2004,Economist,0,0,1
16547,does it add value?,blood and gore set out to prove that non-financial measures matter,11/11/2004,Economist,1,0,0
16548,painful,the picture is bleak. new accounting standards could make it bleaker,11/11/2004,Economist,0,1,0
16549,beating a retreat,making money at home may be no easier than abroad,11/11/2004,Economist,0,0,1
16550,the bush bounce,"investors cheer the election, shrugging off higher interest rates and economic fears",11/11/2004,Economist,0,0,1
16551,insecurities,higher interest rates may mean harder times for america's banks,11/11/2004,Economist,0,1,1
16552,a productivity primer,the most common way to measure economic efficiency is not the best,04/11/2004,Economist,0,0,1
16553,aptly named,the world's worst investment?,04/11/2004,Economist,0,0,1
16554,root and branch,china is serious about sprucing up its sickly banks. the battle for modernisation will be won or lost in the local branches,04/11/2004,Economist,0,0,0
16555,promises to keep,"when a policy sounds too good to be true, it probably is",04/11/2004,Economist,1,0,1
16556,death of deflation?,central bankers in japan think that 2005 could mark a turning point,04/11/2004,Economist,0,0,1
16557,murk in the gloom,an sec investigation will shine much-needed light on the sorry state of accounting for retiree benefits,28/10/2004,Economist,0,0,0
16558,a hung market,stockmarkets fear no result in the presidential election,28/10/2004,Economist,0,0,1
16559,eliot's guy,marsh gets a new life with a new chief executive,28/10/2004,Economist,0,0,0
16560,the wolf at the door,a further steep decline in the dollar seems inevitable,28/10/2004,Economist,1,0,0
16561,how to save the world,"jeffrey sachs has some good ideas, but also some iffy ones",28/10/2004,Economist,0,0,1
16562,the indians are coming,"as consumer debt grows, so does the debt-collection business",28/10/2004,Economist,1,0,0
16563,cheques cancelled,a half-hearted effort to modernise america's byzantine payment system,21/10/2004,Economist,0,0,1
